Número Mesa,País,Departamento,Provincia,Municipio,Localidad,Recinto,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos
77784,Bolivia,Santa Cruz,Obispo Santistéban,General Saavedra,Esterita,U.E. Marcelo Quiroga Santa Cruz,168,21,1,1,0,108,9,12,0,1,153,1,2
77785,Bolivia,Santa Cruz,Obispo Santistéban,General Saavedra,Agua Dulce,U.E. San Felix,70,13,1,0,0,22,16,2,0,1,55,4,3
77786,Bolivia,Santa Cruz,Obispo Santistéban,General Saavedra,Cruz Soleto,U.E. Arminda Mercado P.,111,33,1,1,1,18,29,4,2,0,89,2,12
77787,Bolivia,Santa Cruz,Obispo Santistéban,General Saavedra,San Lorenzo,U.E. 10 de Agosto,55,6,1,0,0,31,4,8,1,0,51,1,3
77788,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,220,91,2,0,0,46,21,19,6,0,185,1,9
77789,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,84,0,0,0,70,16,22,0,2,194,2,5
77790,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,85,0,0,0,64,16,13,6,0,184,6,8
77791,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,82,0,1,0,65,13,18,7,1,187,4,6
77792,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,224,97,1,2,1,56,16,12,5,0,190,6,5
77793,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,110,2,0,0,49,19,17,2,1,200,1,6
77794,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,77,1,1,0,79,10,17,1,0,186,5,8
77795,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,57,1,0,0,99,8,10,3,0,178,3,7
77796,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,229,66,0,0,0,68,15,32,1,2,184,2,8
77797,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,229,89,1,2,0,49,27,16,4,0,188,4,8
77798,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,56,0,0,1,78,24,19,6,1,185,4,8
77799,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,221,67,0,1,0,89,18,15,4,0,194,1,2
77800,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,69,0,1,0,74,17,13,3,1,178,11,9
77801,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,73,0,0,0,66,26,17,3,0,185,3,4
77802,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,230,75,0,3,1,78,12,20,2,1,192,4,9
77803,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,230,71,1,0,0,67,18,24,6,1,188,6,7
77804,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,50,2,0,0,107,16,8,4,0,187,1,6
77805,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,228,73,0,2,1,72,25,10,6,0,189,6,6
77806,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,221,77,1,1,0,78,15,8,3,0,183,3,9
77807,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,230,85,1,1,0,63,22,14,4,0,190,3,9
77808,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,92,1,0,1,48,24,9,7,0,182,5,9
77809,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,81,0,1,0,82,9,23,0,0,196,4,2
77810,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,221,72,1,1,1,69,19,11,1,0,175,4,11
77811,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,228,72,0,1,0,81,15,23,2,0,194,0,8
77812,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,229,112,2,0,0,43,27,12,3,1,200,1,6
77813,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,93,0,1,2,58,15,19,1,0,189,1,8
77814,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,219,86,2,0,1,47,21,15,3,1,176,3,12
77815,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,219,82,1,2,0,78,19,7,2,1,192,1,5
77816,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,231,76,2,0,1,71,22,17,1,0,190,5,9
77817,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,87,2,1,1,53,21,14,1,1,181,2,10
77818,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,101,0,4,1,29,17,11,5,0,168,3,14
77819,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,222,79,0,1,1,65,13,21,4,1,185,2,5
77820,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,227,73,0,0,2,74,27,13,1,1,191,2,3
77821,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,227,62,1,2,1,88,14,17,1,1,187,1,9
77822,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,229,97,0,2,1,41,21,22,0,0,184,2,8
77823,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,103,1,1,0,47,16,11,4,0,183,4,10
77824,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,86,1,2,0,57,23,11,3,1,184,1,12
77825,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,229,81,1,0,1,68,23,15,2,0,191,1,7
77826,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,80,2,2,2,54,28,8,5,3,184,5,4
77827,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,232,77,0,2,0,90,14,9,4,0,196,3,8
77828,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,73,0,1,0,71,21,15,7,0,188,3,5
77829,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,108,1,1,0,29,42,7,6,0,194,3,3
77830,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,74,1,0,2,63,19,16,7,2,184,6,13
77831,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,224,77,2,3,1,64,16,13,4,1,181,6,10
77832,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,224,96,0,0,1,46,22,11,6,2,184,2,10
77833,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,223,73,0,0,3,75,16,17,5,1,190,4,11
77834,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,226,76,0,0,0,80,19,10,1,1,187,0,10
77835,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,225,71,2,0,0,71,28,10,7,0,189,4,8
77836,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,Esc. Nucleo Central Minero,92,24,0,1,0,38,5,9,1,1,79,0,4
77837,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,237,81,0,1,0,73,25,24,2,0,206,2,6
77838,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,237,69,0,2,0,79,18,26,0,1,195,2,9
77839,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,238,98,2,1,2,56,16,21,6,0,202,3,5
77840,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,239,77,1,0,1,72,32,17,1,1,202,4,5
77841,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,237,78,2,1,1,76,13,19,4,0,194,2,12
77842,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Alice Alvarez De Aredondo I,21,4,0,0,0,10,0,1,1,0,16,0,2
77843,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Benjamin Banegas Vaca,240,68,1,0,1,77,27,29,5,0,208,4,9
77844,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Benjamin Banegas Vaca,237,71,1,0,2,85,28,16,1,1,205,0,6
77845,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Benjamin Banegas Vaca,233,76,0,2,1,74,31,18,0,0,202,4,6
77846,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Benjamin Banegas Vaca,237,45,0,13,6,59,41,0,6,0,170,42,6
77847,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Mineros,U.E. Benjamin Banegas Vaca,200,72,1,2,1,63,18,14,3,0,174,3,5
77848,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,La Porfía,Esc. Sub. Central la Porfia,218,26,0,2,3,118,17,6,3,1,176,7,6
77849,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,La Porfía,Esc. Sub. Central la Porfia,224,43,2,0,0,105,13,13,3,0,179,6,8
77850,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,La Porfía,Esc. Sub. Central la Porfia,73,18,1,0,1,22,7,5,1,0,55,2,4
77851,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,La Patria,Esc. La Patria,251,47,1,1,1,108,38,5,2,0,203,8,7
77852,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Pueblo Nuevo,Esc. Las Palmas,224,38,0,1,1,124,25,9,4,0,202,2,7
77853,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Pueblo Nuevo,Esc. Las Palmas,224,30,0,0,0,123,26,9,3,0,191,5,6
77854,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,San Juan del Carmen,Esc. U.E. San Juan del Carmen,92,8,1,3,0,36,15,12,0,0,75,0,8
77855,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Alianza,U.E. Alianza El Progreso,235,27,0,2,1,152,10,15,1,1,209,5,5
77856,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Alianza,U.E. Alianza El Progreso,54,6,0,0,0,33,6,3,0,1,49,1,3
77857,Bolivia,Santa Cruz,Obispo Santistéban,Mineros,Chuchial,U.E. 24 de Junio,120,5,0,1,0,88,5,7,0,0,106,0,4
77858,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,225,50,1,1,0,97,11,28,1,0,189,1,7
77859,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,225,27,0,0,1,131,8,37,1,1,206,2,5
77860,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,229,33,0,0,0,127,4,30,0,1,195,4,8
77861,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,232,19,0,1,0,152,7,33,0,0,212,1,4
77862,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,229,36,0,0,0,123,12,27,5,2,205,4,4
77863,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,234,50,1,0,0,118,10,23,1,1,204,4,5
77864,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,228,43,0,1,3,103,8,38,1,0,199,1,4
77865,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,229,46,1,0,2,111,10,29,1,0,200,3,8
77866,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,230,39,0,0,0,120,12,34,0,0,205,1,6
77867,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,229,48,1,1,0,109,8,30,0,0,197,2,9
77868,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Independencia,Esc. Nucleo Mariscal Sucre,21,2,1,0,0,11,1,1,0,0,16,1,1
77869,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Magallanes,Esc. Eduardo Avaroa,224,48,0,0,0,103,12,22,2,0,187,5,5
77870,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Magallanes,Esc. Eduardo Avaroa,228,34,0,1,0,112,30,21,1,1,200,7,5
77871,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Chané Magallanes,Esc. Eduardo Avaroa,176,30,0,0,0,96,9,17,1,0,153,3,4
77872,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,226,25,0,1,0,128,15,16,1,0,186,4,2
77873,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,223,36,0,1,1,113,16,15,2,0,184,3,7
77874,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,226,31,2,0,0,110,13,33,5,0,194,2,6
77875,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,225,40,1,2,0,112,10,24,5,0,194,4,6
77876,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,229,18,0,0,1,134,18,14,0,0,185,1,16
77877,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,226,25,0,0,0,123,22,30,0,0,200,1,6
77878,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,228,36,0,0,0,105,13,30,1,0,185,5,4
77879,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,226,40,1,0,2,105,16,15,1,0,180,2,17
77880,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,229,42,2,0,1,114,13,23,3,2,200,3,5
77881,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,227,49,1,1,0,104,24,10,2,2,193,2,2
77882,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,229,47,0,0,0,107,15,18,1,1,189,4,7
77883,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,225,51,0,1,0,106,13,15,2,1,189,0,3
77884,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,225,36,1,1,0,120,8,22,2,1,191,4,6
77885,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,221,28,0,2,0,124,9,12,1,0,176,7,4
77886,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,230,38,1,0,0,100,20,30,2,0,191,1,10
77887,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,220,49,2,0,1,92,14,17,5,0,180,3,8
77888,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Puesto Fernández,Esc. U.E. Victor Hugo Otalora,186,50,0,0,2,75,11,20,1,1,160,4,6
77889,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Nueva Jerusalen (Litoral),Esc. Seccional Faja Bolivar,7,0,0,0,0,4,0,1,0,0,5,0,0
77890,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Las Marotas,Esc. Seccional,30,3,1,0,0,17,1,0,0,0,22,1,1
77891,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Aguaices,Esc. Aguaices,230,37,2,2,0,129,15,11,1,2,199,4,4
77892,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Aguaices,Esc. Aguaices,142,18,0,1,0,77,11,6,2,1,116,2,7
77893,Bolivia,Santa Cruz,Obispo Santistéban,Fernández Alonso,Betania,Esc. U.E. Betania,137,20,1,0,0,55,17,26,1,0,120,3,5
77894,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Calama,Esc. Seccional Litoral,230,15,2,0,1,147,7,36,3,0,211,1,3
77895,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Calama,Esc. Seccional Litoral,106,11,1,1,0,52,7,21,0,0,93,1,5
77896,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Piraí,Esc. 9 de Abril,232,41,3,1,0,123,4,29,0,0,201,3,8
77897,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Piraí,Esc. 9 de Abril,231,61,0,0,0,100,4,32,0,1,198,4,13
77898,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Piraí,Esc. 9 de Abril,233,49,0,2,0,111,10,29,0,2,203,4,4
77899,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Colonia Piraí,Esc. 9 de Abril,117,31,0,1,1,50,3,21,0,0,107,0,3
77900,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,230,33,0,1,0,116,21,9,2,0,182,14,6
77901,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,229,45,0,0,0,113,14,17,4,1,194,3,5
77902,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,231,43,1,1,0,113,17,16,3,1,195,2,8
77903,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,229,61,2,1,1,102,12,13,3,1,196,6,3
77904,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,228,62,1,2,1,88,9,13,5,0,181,4,8
77905,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Hardeman,Esc. Padre Remo Prandini Viotti,166,26,0,0,2,97,7,9,1,0,142,3,2
77906,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Murillo,Esc. Nucleo Central Murillo,221,31,2,0,1,106,16,30,4,0,190,10,6
77907,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Sagrado Corazón,Esc. Fe y Alegria Tito Boltan,229,67,0,0,1,103,12,20,2,2,207,3,1
77908,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Sagrado Corazón,Esc. Fe y Alegria Tito Boltan,230,66,0,1,0,112,12,17,2,0,210,1,1
77909,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Sagrado Corazón,Esc. Fe y Alegria Tito Boltan,231,80,3,1,2,94,9,15,0,1,205,1,5
77910,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Sagrado Corazón,Esc. Fe y Alegria Tito Boltan,229,74,0,0,0,96,20,16,1,0,207,3,0
77911,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Sagrado Corazón,Esc. Fe y Alegria Tito Boltan,180,40,0,1,0,92,6,19,1,2,161,2,1
77912,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San José del Norte,Esc. Obispo Santisteban,233,35,1,1,1,144,2,16,0,1,201,4,1
77913,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San José del Norte,Esc. Obispo Santisteban,225,32,1,1,2,146,6,18,0,0,206,0,7
77914,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San José del Norte,Esc. Obispo Santisteban,239,50,0,0,0,125,3,20,3,0,201,4,8
77915,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,228,50,0,0,1,111,10,26,2,1,201,0,3
77916,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,227,45,1,0,0,91,12,22,4,0,175,3,10
77917,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,224,43,1,0,0,78,13,35,5,0,175,5,10
77918,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,225,35,0,0,0,108,10,30,0,0,183,2,9
77919,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,223,59,0,0,2,73,7,32,1,0,174,5,12
77920,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,234,49,1,0,0,128,13,19,0,0,210,2,5
77921,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,230,58,0,0,1,85,11,32,0,0,187,1,7
77922,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,226,46,2,0,0,85,11,31,4,0,179,3,7
77923,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,229,62,1,1,1,83,13,30,3,0,194,2,5
77924,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,226,69,1,1,1,92,9,24,0,0,197,2,10
77925,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Pedro (Santistevan),Esc. Fe y Alegria,57,15,0,0,0,24,1,8,0,1,49,0,2
77926,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Villa Rosario,Esc. Villa Rosario,222,9,0,0,2,166,5,6,0,0,188,5,4
77927,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Villa Rosario,Esc. Villa Rosario,136,1,1,0,0,97,3,3,0,0,105,2,5
77928,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,San Silvestre,Esc. San Silvestre,153,13,0,0,0,102,1,19,0,0,135,2,2
77929,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Canandoa,Esc. Canandoa,225,14,1,0,1,150,6,16,0,0,188,2,11
77930,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Canandoa,Esc. Canandoa,232,24,0,3,0,151,1,14,1,0,194,4,8
77931,Bolivia,Santa Cruz,Obispo Santistéban,San Pedro,Peta Grande,Esc. U.E. Peta Grande,153,23,0,0,0,90,4,13,2,0,132,4,4
77932,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,231,58,0,0,1,107,13,16,1,1,197,7,12
77933,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,230,91,2,1,1,59,26,15,2,0,197,5,13
77934,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,234,75,0,0,1,75,27,9,2,0,189,9,12
77935,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,230,52,1,0,0,100,11,22,6,3,195,2,5
77936,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,227,87,2,1,2,66,18,16,2,0,194,4,7
77937,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,229,42,0,1,0,110,20,13,2,1,189,2,7
77938,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,230,73,1,1,2,85,19,13,2,0,196,7,9
77939,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,236,52,0,1,1,114,26,11,2,0,207,4,4
77940,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,228,49,1,0,3,85,20,15,5,0,178,6,14
77941,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,229,33,1,0,2,126,29,6,7,0,204,2,2
77942,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,234,39,1,1,0,129,13,12,1,1,197,6,5
77943,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,233,35,1,0,1,137,7,6,4,0,191,9,8
77944,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,228,74,0,0,0,93,16,12,5,1,201,2,5
77945,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,235,78,0,0,0,76,24,8,2,0,188,4,6
77946,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,231,58,0,1,0,95,28,11,6,0,199,3,5
77947,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,236,57,0,0,0,102,11,17,5,1,193,5,7
77948,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,228,78,0,0,2,85,23,13,1,0,202,2,3
77949,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,226,54,0,0,0,94,23,9,5,0,185,4,10
77950,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,235,72,0,0,1,80,24,13,2,1,193,4,14
77951,Bolivia,Santa Cruz,Ñuflo de Chavez,Concepción,Concepción,Esc. Guadalupe Fe y Alegria,230,46,0,2,0,115,19,11,3,0,196,3,6
